FWEIGHT,FASTFIN,FASTOTH,FDBTTOT,FNETWTH
.2121234614525205,600324109.6575965,328994457.4664081,51394902.73727464,877923664.38673
.2095500071801387,603323855.3648175,330638402.2882265,51651716.74220794,882310540.910836
.2108312044751016,601823982.5112069,329816429.8773174,51523309.7397413,880117102.648783
.2127737758383496,599574173.2307912,328583471.2609535,51330699.23604131,876826945.2557034
.2134269015732884,598824236.803986,328172485.055499,51266495.734808,875730226.1246769
.2154033043911828,596574427.5235703,326939526.4391351,51073885.23110803,872440068.7315974
.2147416499903578,597324363.9503754,327350512.6445897,51138088.73234135,873536787.8626238
.2140828543555601,598074300.3771807,327761498.8500444,51202292.23357467,874633506.9936504
.2167352536866698,595074554.6699598,326117554.0282259,50945478.22864138,870246630.4695443
.2180788317481606,593574681.8163493,325295581.6173167,50817071.22617474,868053192.2074913
.2174055809577846,594324618.2431545,325706567.8227714,50881274.72740807,869149911.3385179
.2160678335783182,595824491.096765,326528540.2336805,51009681.7298747,871343349.6005708
.2187550225270169,592824745.3895441,324884595.4118621,50752867.72494142,866956473.0764649
.2194341698745566,592074808.9627388,324473609.2064075,50688664.2237081,865859753.9454381
.220801401180573,590574936.1091282,323651636.7954984,50560257.22124145,863666315.6833851
.2201162904882578,591324872.5359335,324062623.0009529,50624460.72247478,864763034.8144116
.2214895188799385,589824999.682323,323240650.5900437,50496053.72000813,862569596.5523586
.2221806606348592,589075063.2555178,322829664.3845891,50431850.21877481,861472877.4213321
.2242724024686495,586825253.9751021,321596705.7682254,50239239.71507484,858182720.0282526
.2235720850841071,587575190.4019073,322007691.9736799,50303443.21630816,859279439.1592791
.2228748436068894,588325126.8287126,322418678.1791345,50367646.71754149,860376158.2903056
.2263919859524684,584575444.6946863,320363747.1518615,50046629.21137488,854892562.635173
.2249758132887546,586075317.5482968,321185719.5627707,50175036.21384151,857086000.8972261
.2278207457538806,583075571.8410759,319541774.7409524,49918222.20890822,852699124.3731201
.2271047834652656,583825508.2678812,319952760.9464069,49982425.71014155,853795843.5041466
.2256823351927994,585325381.1214917,320774733.3573161,50110832.7126082,855989281.7661996
.2292622373815414,581575698.9874654,318719802.3300431,49789815.20644158,850505686.1110669
.2285398909669398,582325635.4142706,319130788.5354977,49854018.7076749,851602405.2420934
.2299878034021055,580825762.5606601,318308816.1245885,49725611.70520826,849408966.9800404
.2307166075639652,580075826.133855,317897829.9191339,49661408.20397493,848312247.8490139
.2336645809359207,577076080.4266338,316253885.0973155,49404594.19904165,843925371.3249078
.2314486685340242,579325889.7070497,317486843.7136794,49597204.70274162,847215528.7179875
.2329226362215548,577826016.8534392,316664871.3027701,49468797.70027497,845022090.4559344
.232184005110076,578575953.2802444,317075857.5082247,49533001.20150829,846118809.5869608
.2374246853474162,573326398.2926077,314198954.0700426,49083576.69287504,838441775.6697752
.2344098584516409,576326143.9998287,315842898.8918609,49340390.69780832,842828652.1938813
.2351584881074617,575576207.5730234,315431912.6864064,49276187.196575,841731933.0628548
.2366658818719611,574076334.719413,314609940.2754971,49147780.19410835,839538494.8008018
.235910489375484,574826271.1462182,315020926.4809517,49211983.69534168,840635213.9318283
.2381869196985437,572576461.8658025,313787967.8645878,49019373.19164172,837345056.5387486
.2389526049598056,571826525.4389973,313376981.6591333,48955169.69040839,836248337.4077222
.2404944090811774,570326652.5853868,312555009.2482241,48826762.68794174,834054899.1456691
.2397217613118817,571076589.012192,312965995.4536787,48890966.18917507,835151618.2766956
.2428335063265599,568076843.304971,311322050.6318603,48634152.18424178,830764741.7525895
.2420502608963783,568826779.7317762,311733036.8373148,48698355.6854751,831861460.883616
.2412705687358325,569576716.1585815,312144023.0427695,48762559.18670843,832958180.0146426
.2436203259451665,567326906.8781658,310911064.4264057,48569948.68300846,829668022.6215631
.2468037699258489,564327161.1709448,309267119.6045873,48313134.67807516,825281146.0974569
.2460024413592009,565077097.5977501,309678105.8100418,48377338.17930849,826377865.2284834
.2452047721644415,565827034.0245553,310089092.0154965,48441541.68054181,827474584.3595099
.244410740818426,566576970.4513606,310500078.2209511,48505745.18177513,828571303.4905366
.2484174920818362,562827288.3173343,308445147.1936781,48184727.67560852,823087707.8354039
.2492299295120286,562077351.890529,308034160.9882235,48120524.17437519,821990988.7043774
.2500461140026705,561327415.4637239,307623174.7827688,48056320.67314187,820894269.5733509
.2476087795541004,563577224.7441396,308856133.3991327,48248931.17684184,824184426.9664304
.2525173738974129,559077606.1833081,306390216.1664051,47863710.16944191,817604112.1802713
.25334877150524,558327669.7565029,305979229.9609505,47799506.66820858,816507393.0492448
.2508660678803902,560577479.0369186,307212188.5773143,47992117.17190855,819797550.4423244
.2516898136284098,559827542.6101134,306801202.3718597,47927913.67067523,818700831.3112979
.2541840294326632,557577733.3296976,305568243.7554958,47735303.16697527,815410673.9182181
.255023170834653,556827796.9028924,305157257.5500413,47671099.66574194,814313954.7871916
.2567131975210277,555327924.0492818,304335285.1391321,47542692.6632753,812120516.5251386
.2558662190324452,556077860.4760872,304746271.3445867,47606896.16450862,813217235.6561654
.2584190402184365,553828051.1956714,303513312.7282228,47414285.66080865,809927078.2630856
.2592779522874118,553078114.7688662,303102326.5227683,47350082.15957534,808830359.1320591
.2601408903739546,552328178.342061,302691340.3173137,47285878.658342,807733640.0010328
.2575641299686254,554577987.6224767,303924298.9336775,47478489.16204197,811023797.3941122
.2636333931414078,549328432.6348399,301047395.4954953,47029064.65340872,803346763.4769264
.2627541054050625,550078369.0616452,301458381.7009499,47093268.15464204,804443482.6079531
.2618789422848892,550828305.4884505,301869367.9064045,47157471.65587536,805540201.7389797
.2610078788539533,551578241.9152557,302280354.1118591,47221675.15710869,806636920.8700061
.2654044430836732,547828559.7812295,300225423.0845861,46900657.65094207,801153325.2148736
.2662962560741277,547078623.3544242,299814436.8791315,46836454.14970874,800056606.083847
.2645168306013739,548578496.2080348,300636409.2900407,46964861.1521754,802250044.3459001
.2671922952509738,546328686.927619,299403450.6736769,46772250.64847542,798959886.9528205
.2680925864833135,545578750.5008137,298992464.4682223,46708047.14724211,797863167.8217939
.2699060295678345,544078877.6472032,298170492.0573131,46579640.14477546,795669729.5597408
.2689971558354561,544828814.0740086,298581478.2627677,46643843.64600877,796766448.6907675
.2717367962021731,542579004.7935928,297348519.6464039,46451233.14230881,793476291.2976879
.2726587426193711,541829068.3667876,296937533.4409492,46387029.64107549,792379572.1666613
.2708192341372399,543328941.2203981,297759505.8518585,46515436.64354213,794573010.4287144
.2735851004527035,541079131.9399823,296526547.2354947,46322826.13984217,791282853.0356348
.2763909161379381,538829322.6595666,295293588.6191308,46130215.6361422,787992695.6425552
.2754511596351101,539579259.0863719,295704574.8245854,46194419.13737552,789089414.7735817
.274515896966412,540329195.513177,296115561.03004,46258622.63860884,790186133.9046082
.2782840224330912,537329449.8059561,294471616.2082217,46001808.63367555,785799257.3805022
.2801954415479718,535829576.9523456,293649643.7973124,45873401.63120892,783605819.1184491
.2792374286481853,536579513.3791508,294060630.002767,45937605.13244224,784702538.2494756
.277335194370465,538079386.2327614,294882602.4136762,46066012.13490888,786895976.5115287
.2821254026366253,534329704.0987352,292827671.3864032,45744994.62874227,781412380.8563961
.2840741383755235,532829831.2451246,292005698.975494,45616587.62627562,779218942.5943431
.2830974089927384,533579767.6719299,292416685.1809487,45680791.12750895,780315661.7253697
.2811580898866191,535079640.5255404,293238657.5918579,45809198.12997559,782509099.9874226
.2870329622753289,530580021.9647089,290772740.3591302,45423977.12257566,775928785.2012634
.2850556204290166,532079894.8183194,291594712.7700394,45552384.1250423,778122223.4633164
.2860418850273667,531329958.3915142,291183726.5645849,45488180.62380898,777025504.3322901
.290035374450626,528330212.6842932,289539781.7427664,45231366.61887568,772638627.8081839
.2880288825081477,529830085.5379037,290361754.1536757,45359773.62134232,774832066.070237
.2890296762970961,529080149.1110984,289950767.9482211,45295570.12010901,773735346.9392104
.291046008012819,527580276.257488,289128795.5373119,45167163.11764236,771541908.6771574
.2941078352572703,525330466.9770722,287895836.9209481,44974552.61394239,768251751.2840779
.2920616082738793,526830339.8306827,288717809.3318572,45102959.61640904,770445189.5461309
.2930822067639833,526080403.4038774,288306823.1264027,45038756.11517571,769348470.4151044
.295138525781232,524580530.550267,287484850.7154934,44910349.11270908,767155032.1530514
.2961743106075341,523830594.1234617,287073864.5100389,44846145.61147575,766058313.0220249
.2972152222644344,523080657.6966565,286662878.3045842,44781942.11024243,764961593.8909984
.2993125574472859,521580784.8430461,285840905.8936751,44653535.10777579,762768155.6289454
.3014307966817905,520080911.9894355,285018933.4827659,44525128.10530914,760574717.3668922
.3003690473109037,520830848.4162408,285429919.6882204,44589331.60654246,761671436.4979187
.2982612935305144,522330721.2698512,286251892.0991297,44717738.60900911,763864874.7599717
.3024978393825239,519330975.5626304,284607947.2773113,44460924.60407582,759477998.2358658
.3046479414122685,517831102.7090198,283785974.866402,44332517.60160917,757284559.9738127
.3035702095064047,518581039.135825,284196961.0718566,44396721.10284249,758381279.1048391
.3079136555147177,515581293.4286041,282553016.2500382,44139907.0979092,753994402.5807331
.3068196293711809,516331229.8554093,282964002.4554929,44204110.59914253,755091121.7117596
.3057310697303786,517081166.2822145,283374988.6609474,44268314.10037585,756187840.8427861
.3090131836237021,514831357.0017988,282142030.0445836,44075703.59667589,752897683.4497066
.3101182494461007,514081420.5749936,281731043.839129,44011500.09544256,751800964.31868
.3123451386317617,512581547.7213831,280909071.4282199,43883093.09297592,749607526.056627
.311228889009218,513331484.1481883,281320057.6336744,43947296.59420924,750704245.1876535
.3145946147756849,511081674.8677726,280087099.0173106,43754686.09050927,747414087.7945739
.3157279153948534,510331738.4409674,279676112.811856,43690482.58927594,746317368.6635475
.3134670349195001,511831611.2945779,280498085.2227652,43818889.59174259,748510806.9256005
.316866974273369,509581802.0141622,279265126.6064014,43626279.08804262,745220649.532521
.3180118292074721,508831865.5873569,278854140.4009469,43562075.5868093,744123930.4014945
.3191625182968252,508081929.1605517,278443154.1954922,43497872.08557598,743027211.2704679
.3203190799499824,507331992.7337463,278032167.9900376,43433668.58434266,741930492.1394413
.3214815528850692,506582056.3069412,277621181.784583,43369465.08310933,740833773.008415
.3226499761353471,505832119.880136,277210195.5791284,43305261.58187601,739737053.8773884
.3250048312822163,504332247.0265254,276388223.1682192,43176854.57940936,737543615.6153352
.3261913428353257,503582310.5997201,275977236.9627646,43112651.07817604,736446896.4843087
.3238243890444239,505082183.4533307,276799209.3736739,43241058.08064269,738640334.7463619
.3273839640187045,502832374.172915,275566250.75731,43048447.57694273,735350177.3532822
.3285827354744356,502082437.7461097,275155264.5518554,42984244.0757094,734253458.2222557
.3297876981764503,501332501.3193045,274744278.3464008,42920040.57447608,733156739.0912292
.3322163628969058,499832628.465694,273922305.9354916,42791633.57200944,730963300.8291761
.3309988934356229,500582564.8924992,274333292.1409462,42855837.07324275,732060019.9602027
.3334401485496588,499082692.0388888,273511319.730037,42727430.07077611,729866581.6981497
.3371498277285557,496832882.758473,272278361.1136732,42534819.56707614,726576424.3050702
.3346702927262404,498332755.6120835,273100333.5245824,42663226.56954279,728769862.5671231
.3359068381084865,497582819.1852782,272689347.3191278,42599023.06830947,727673143.4360965
.339655313592244,495333009.9048625,271456388.702764,42406412.56460951,724382986.043017
.3383993049746561,496082946.3316678,271867374.9082186,42470616.06584282,725479705.1740437
.3409178976869565,494583073.4780573,271045402.4973094,42342209.06337617,723286266.9119905
.3421871017347061,493833137.0512521,270634416.2918548,42278005.56214285,722189547.780964
.344745549424179,492333264.1976416,269812443.8809456,42149598.5596762,719996109.518911
.3434629705752487,493083200.6244468,270223430.0864002,42213802.06090953,721092828.6499375
.3486340038304734,490083454.9172258,268579485.2645818,41956988.05597623,716705952.1258314
.3473310198890772,490833391.344031,268990471.4700364,42021191.55720956,717802671.2568579
.3460348838724366,491583327.7708363,269401457.675491,42085395.05844288,718899390.3878844
.3512607028434586,488583582.0636154,267757512.8536726,41828581.05350959,714512513.8637784
.3499438824365592,489333518.4904206,268168499.0591272,41892784.55474292,715609232.9948049
.3525845125767025,487833645.6368101,267346526.648218,41764377.55227628,713415794.7327518
.3539153595660629,487083709.2100049,266935540.4427634,41700174.05104294,712319075.6017253
.3565983590416482,485583836.3563944,266113568.0318542,41571767.04857631,710125637.3396722
.3552532921426904,486333772.7831997,266524554.2373088,41635970.54980963,711222356.4706988
.3579506094170535,484833899.9295892,265702581.8263996,41507563.54734298,709028918.2086458
.3593100928286502,484083963.5027839,265291595.620945,41443360.04610966,707932199.0776192
.3620509591298251,482584090.6491734,264469623.2100358,41314953.04364301,705738760.8155662
.3634324432607083,481834154.2223681,264058637.0045812,41250749.5424097,704642041.6845396
.3606768592633341,483334027.0759786,264880609.4154904,41379156.54487634,706835479.9465927
.3648213629274349,481084217.795563,263647650.7991266,41186546.04117637,703545322.5535132
.3662177698315423,480334281.3687577,263236664.593672,41122342.53994305,702448603.4224865
.3676217161229637,479584344.9419524,262825678.3882174,41058139.03870973,701351884.29146
.3690332543892068,478834408.5151472,262414692.1827628,40993935.53747641,700255165.1604335
.3718793194718073,477334535.6615368,261592719.7718536,40865528.53500976,698061726.8983805
.3704524376739924,478084472.0883419,262003705.9773082,40929732.03624308,699158446.029407
.3733139537382579,476584599.2347314,261181733.566399,40801325.03377643,696965007.767354
.3747563948929088,475834662.8079262,260770747.3609444,40737121.53254312,695868288.6363275
.3791311109298772,473584853.5275105,259537788.7445806,40544511.02884315,692578131.243248
.3776649178897962,474334789.9543157,259948774.9500352,40608714.53007647,693674850.3742745
.376206697822054,475084726.381121,260359761.1554898,40672918.03130978,694771569.505301
.3806053332703029,472834917.1007053,259126802.539126,40480307.52760982,691481412.1122215
.3820876417182726,472084980.6739,258715816.3336713,40416104.0263765,690384692.9811949
.3835780935779252,471335044.2470948,258304830.1282168,40351900.52514318,689287973.8501685
.3865836592432749,469835171.3934843,257482857.7173075,40223493.52267653,687094535.5881153
.3850767466504332,470585107.8202895,257893843.9227622,40287697.02390985,688191254.7191417
.3896224987491237,468335298.5398738,256660885.3063984,40095086.52020989,684901097.3260623
.3911545448375824,467585362.1130686,256249899.1009438,40030883.01897656,683804378.1950358
.3880988901662437,469085234.966679,257071871.5118529,40159290.02144321,685997816.4570887
.3926950888012918,466835425.6862633,255838912.8954892,39966679.51774324,682707659.0640092
.3942441915432953,466085489.2594581,255427926.6900345,39902476.01650992,681610939.9329827
.3958019144963683,465335552.8326529,255016940.48458,39838272.5152766,680514220.8019562
.397368319641141,464585616.4058476,254605954.2791254,39774069.01404328,679417501.6709297
.3989434694991728,463835679.9790424,254194968.0736708,39709865.51280996,678320782.5399032
.4005274271460509,463085743.5522371,253783981.8682162,39645662.01157663,677224063.4088767
.4021202562166722,462335807.1254319,253372995.6627615,39581458.51034331,676127344.2778502
.4037220209091866,461585870.6986266,252962009.457307,39517255.00910999,675030625.1468236
.4053327859931425,460835934.2718214,252551023.2518524,39453051.50787666,673933906.0157971
.4069526168109419,460085997.8450161,252140037.0463978,39388848.00664335,672837186.8847705
.40858157928716,459336061.418211,251729050.8409432,39324644.50541002,671740467.7537441
.4102197399403286,458586124.9914057,251318064.6354885,39260441.00417669,670643748.6227175
.4118671658750256,457836188.5646004,250907078.430034,39196237.50294337,669547029.491691
.4151900850372872,456336315.7109899,250085106.0191247,39067830.50047673,667353591.2296379
.4135239248015462,457086252.1377952,250496092.2245794,39132034.00171005,668450310.3606645
.4185508857716231,454836442.8573794,249263133.6082155,38939423.49801008,665160152.9675848
.4168657155094944,455586379.2841848,249674119.8136701,39003626.9992434,666256872.0986115
.4219501269931908,453336570.0037689,248441161.1973063,38811016.49554344,662966714.7055318
.4202456659953571,454086506.4305742,248852147.402761,38875219.99677675,664063433.8365583
